TITLE = VELOCITY
VARIABLES = "u", "y"
Zone T = "BLOCK1", j=101, F=POINT

0.721353		0.920
0.754753		0.930
0.789095		0.940
0.823438		0.950
0.858470		0.960
0.893502		0.970
0.928954		0.980
0.964406		0.990
1.000000		1.000

TITLE = VELOCITY
VARIABLES = "u", "y"
Zone T = "BLOCK1", j=101, F=POINT

0.000000		0.000
0.002935		0.010
0.005870		0.020
0.008829		0.030
0.011787		0.040
0.014793		0.050
0.017798		0.060
0.020874		0.070
0.023949		0.080
0.027118		0.090
0.030287		0.100
0.033573		0.110
0.036859		0.120
0.040284		0.130
0.043710		0.140
0.047298		0.150
0.050886		0.160
0.054659		0.170
0.058432		0.180
0.062413		0.190
0.066394		0.200
0.070605		0.210
0.074815		0.220
0.079277		0.230
0.083739		0.240
0.088473		0.250
0.093208		0.260
0.098236		0.270
0.103264		0.280
0.108605		0.290
0.113946		0.300
0.119620		0.310
0.125294		0.320
0.131320		0.330
0.137346		0.340
0.143741		0.350
0.150136		0.360
0.156917		0.370
0.163698		0.380
0.170881		0.390
0.178064		0.400
0.185663		0.410
0.193263		0.420
0.201292		0.430
0.209321		0.440
0.217791		0.450
0.226262		0.460
0.235184		0.470
0.244107		0.480
0.253490		0.490
0.262872		0.500
0.272723		0.510
0.282573		0.520
0.292896		0.530
0.303219		0.540
0.314018		0.550
0.324816		0.560
0.336092		0.570
0.347368		0.580
0.359120		0.590
0.370872		0.600
0.383097		0.610
0.395322		0.620
0.408014		0.630
0.420707		0.640
0.433861		0.650
0.447014		0.660
0.460618		0.670
0.474223		0.680
0.488266		0.690
0.502309		0.700
0.516776		0.710
0.531244		0.720
0.546120		0.730
0.560996		0.740
0.576261		0.750
0.591527		0.760
0.607161		0.770
0.622795		0.780
0.638776		0.790
0.654757		0.800
0.671059		0.810
0.687360		0.820
0.703957		0.830
0.720554		0.840
0.737418		0.850
0.754281		0.860
0.771382		0.870
0.788482		0.880
0.805789		0.890
0.823095		0.900
0.840575		0.910
0.858054		0.920
0.875674		0.930
0.893293		0.940
0.911019		0.950
